area,max_gray_value,min_gray_value,mean_gray_value,mean_value_R,mean_value_G,mean_value_B,std,label
44433.0,0.6207482352941177,0.048514509803921566,0.2851340316484436,74.09862039475165,72.50676299147031,70.62251029640133,0.0803363579658171,Rotten
41645.0,0.9699219607843138,0.07447921568627451,0.4036303585346734,101.83642694200985,103.42067475087045,101.22538119822308,0.08328138145258779,Rotten
41831.0,0.9342043137254902,0.10635686274509805,0.41676463352771964,110.40106619492721,105.61346848031364,100.67794219597906,0.1307171113616848,Rotten
3.0,0.5633298039215686,0.48375960784313726,0.5313891503267973,132.66666666666666,136.66666666666666,132.33333333333334,0.1307171113616848,Rotten
46925.0,1.0,0.21298313725490195,0.5002254705903245,126.12317527970166,127.8647842301545,128.7358337773042,0.1072706193313494,Rotten
44147.0,0.9876549019607844,0.1673835294117647,0.4741640887640534,120.82823294901125,121.36648016852787,116.6472013953383,0.06841776938370106,Rotten
46949.0,1.0,0.08530980392156862,0.49584538511751797,130.57845747513258,125.62678651302477,122.31966602057553,0.07590561500887388,Rotten
1.0,0.5846192156862745,0.5846192156862745,0.5846192156862745,146.0,150.0,149.0,0.07463303597622017,Rotten
41997.0,0.9991666666666668,0.08812588235294118,0.4487126097615749,115.40176679286616,114.20887206229017,113.64511750839345,0.07463303597622017,Rotten
38321.0,0.9966666666666666,0.04585960784313726,0.41241973117693626,104.54348790480415,105.26043161712899,106.07805119908144,0.05947858027623123,Rotten
44586.0,0.9803474509803922,0.19039019607843138,0.43269509998302463,113.24814964338582,109.85345175615664,106.55838155474812,0.07917895844310019,Rotten
40711.0,0.9932580392156863,0.21508117647058822,0.415042060357537,108.00930952322469,105.33199872270394,104.42767311046154,0.06917803661686234,Rotten
45433.0,0.6879490196078432,0.06725137254901961,0.2921741325105747,75.95571500891423,74.2682631567363,72.5700261924152,0.07895156766779522,Rotten
41237.0,1.0,0.12923843137254903,0.42645311290498206,109.64478502315882,109.03989135970124,103.17460048015133,0.0718684540284861,Rotten
326.0,0.7156976470588237,0.2739066666666667,0.4235499206062793,108.96932515337423,107.71165644171779,108.07668711656441,0.0718684540284861,Rotten
30999.0,0.7790466666666667,0.11558196078431372,0.2878374987428437,63.11248749959676,75.16742475563728,86.16342462660086,0.05777963448958027,Rotten
36022.0,0.8258666666666666,0.12745098039215685,0.33484591579655565,79.97643106990172,86.04255732607851,94.8109766253956,0.06740687246153904,Rotten
46251.0,1.0,0.25341725490196076,0.44468897715407113,114.63918617975827,113.18594192557998,111.81191758016043,0.0852435348563553,Rotten
40856.0,0.5847772549019608,0.18955803921568626,0.3630679532897945,93.54023888780105,92.32107891129822,92.35128255335813,0.09674244032105918,Rotten
46514.0,0.6649129411764706,0.1700811764705882,0.46017661444540836,121.1000773960528,116.38648578922475,115.78888076708088,0.08520874761551255,Rotten
43591.0,0.6794521568627452,0.1278894117647059,0.43860772733713244,115.92057993622537,110.97100318873161,108.50473721639788,0.10430279335132756,Rotten
45332.0,0.817267843137255,0.14490627450980392,0.43987900055883994,115.80170740315891,111.33625253683932,109.72714638665843,0.10711785915088166,Rotten
43926.0,0.8291254901960784,0.17236588235294117,0.4258829412568196,108.54441560806812,108.41267131084096,110.6246414424259,0.11208045940716227,Rotten
45931.0,0.992083137254902,0.1966341176470588,0.40848299048743614,105.47765125949795,104.28673444950034,99.06285515229366,0.06663032589128058,Rotten
43166.0,0.6967196078431372,0.15124980392156864,0.4463449143797814,112.00959088171246,114.01522031228282,117.1903813186304,0.10780574155599486,Rotten
43120.0,0.9988690196078431,0.16546901960784316,0.45095434181854566,114.81535250463821,115.05417439703155,114.91454081632654,0.10575042202934613,Rotten
45256.0,0.998586274509804,0.19771254901960783,0.45211134118929514,114.3471141948029,115.31330652289199,117.81540569206292,0.1043422381805138,Rotten
42048.0,0.615664705882353,0.11330431372549019,0.39741305747679584,103.50573154490107,100.7912148021309,100.40674942922375,0.10535716584377469,Rotten
